Date,Year,Month,Day,Radiation
3/25/2006,2006,3,25,7110
3/26/2006,2006,3,26,6524
3/27/2006,2006,3,27,7846
3/28/2006,2006,3,28,8001
3/29/2006,2006,3,29,2703
3/30/2006,2006,3,30,15571
3/31/2006,2006,3,31,9737
4/1/2006,2006,4,1,14282
4/2/2006,2006,4,2,12637
4/3/2006,2006,4,3,9829
4/4/2006,2006,4,4,12088
4/5/2006,2006,4,5,1791
4/6/2006,2006,4,6,15779
4/7/2006,2006,4,7,20866
4/8/2006,2006,4,8,20792
4/9/2006,2006,4,9,18597
4/10/2006,2006,4,10,9198
4/11/2006,2006,4,11,1970
4/12/2006,2006,4,12,14488
4/13/2006,2006,4,13,10882
4/14/2006,2006,4,14,9008
4/15/2006,2006,4,15,20577
4/16/2006,2006,4,16,8418
4/17/2006,2006,4,17,9742
4/18/2006,2006,4,18,15055
4/19/2006,2006,4,19,18629
4/20/2006,2006,4,20,18535
4/21/2006,2006,4,21,20378
4/22/2006,2006,4,22,21353
4/23/2006,2006,4,23,21043
4/24/2006,2006,4,24,23080
4/25/2006,2006,4,25,15457
4/26/2006,2006,4,26,19890
4/27/2006,2006,4,27,23360
4/28/2006,2006,4,28,20158
4/29/2006,2006,4,29,1711
4/30/2006,2006,4,30,2883
5/1/2006,2006,5,1,4724
5/2/2006,2006,5,2,19322
5/3/2006,2006,5,3,25984
5/4/2006,2006,5,4,16126
5/5/2006,2006,5,5,20661
5/6/2006,2006,5,6,19737
5/7/2006,2006,5,7,21141
5/8/2006,2006,5,8,22561
5/9/2006,2006,5,9,21492
5/10/2006,2006,5,10,20190
5/11/2006,2006,5,11,25036
5/12/2006,2006,5,12,27217
5/13/2006,2006,5,13,21200
5/14/2006,2006,5,14,13415
5/15/2006,2006,5,15,22195
5/16/2006,2006,5,16,16348
5/17/2006,2006,5,17,10499
5/18/2006,2006,5,18,20434
5/19/2006,2006,5,19,20259
5/20/2006,2006,5,20,20037
5/21/2006,2006,5,21,18698
5/22/2006,2006,5,22,27685
5/23/2006,2006,5,23,18055
5/24/2006,2006,5,24,11807
5/25/2006,2006,5,25,20964
5/26/2006,2006,5,26,11283
5/27/2006,2006,5,27,11612
5/28/2006,2006,5,28,11092
5/29/2006,2006,5,29,20680
5/30/2006,2006,5,30,11280
5/31/2006,2006,5,31,11996
6/1/2006,2006,6,1,15981
6/2/2006,2006,6,2,10629
6/3/2006,2006,6,3,6691
6/4/2006,2006,6,4,13018
6/5/2006,2006,6,5,15327
6/6/2006,2006,6,6,17550
6/7/2006,2006,6,7,19638
6/8/2006,2006,6,8,25007
6/9/2006,2006,6,9,22069
6/10/2006,2006,6,10,19940
6/11/2006,2006,6,11,25428
6/12/2006,2006,6,12,28849
6/13/2006,2006,6,13,27966
6/14/2006,2006,6,14,29971
6/15/2006,2006,6,15,28346
6/16/2006,2006,6,16,25447
6/17/2006,2006,6,17,18134
6/18/2006,2006,6,18,21192
6/19/2006,2006,6,19,28362
6/20/2006,2006,6,20,23601
6/21/2006,2006,6,21,24420
6/22/2006,2006,6,22,21981
6/23/2006,2006,6,23,18809
6/24/2006,2006,6,24,25791
6/25/2006,2006,6,25,26871
6/26/2006,2006,6,26,25229
6/27/2006,2006,6,27,17789
6/28/2006,2006,6,28,24619
6/29/2006,2006,6,29,18106
6/30/2006,2006,6,30,7730
7/1/2006,2006,7,1,9991
7/2/2006,2006,7,2,27110
7/3/2006,2006,7,3,28148
7/4/2006,2006,7,4,22927
7/5/2006,2006,7,5,29444
7/6/2006,2006,7,6,29376
7/7/2006,2006,7,7,28478
7/8/2006,2006,7,8,20347
7/9/2006,2006,7,9,26730
7/10/2006,2006,7,10,26515
7/11/2006,2006,7,11,27306
7/12/2006,2006,7,12,26543
7/13/2006,2006,7,13,27130
7/14/2006,2006,7,14,14035
7/15/2006,2006,7,15,23764
7/16/2006,2006,7,16,27689
7/17/2006,2006,7,17,26726
7/18/2006,2006,7,18,28109
7/19/2006,2006,7,19,27967
7/20/2006,2006,7,20,27348
7/21/2006,2006,7,21,22047
7/22/2006,2006,7,22,21641
7/23/2006,2006,7,23,26698
7/24/2006,2006,7,24,15268
7/25/2006,2006,7,25,24998
7/26/2006,2006,7,26,24276
7/27/2006,2006,7,27,24981
7/28/2006,2006,7,28,26950
7/29/2006,2006,7,29,18728
7/30/2006,2006,7,30,22200
7/31/2006,2006,7,31,14940
8/1/2006,2006,8,1,14642
8/2/2006,2006,8,2,20389
8/3/2006,2006,8,3,9223
8/4/2006,2006,8,4,3469
8/5/2006,2006,8,5,3381
8/6/2006,2006,8,6,10509
8/7/2006,2006,8,7,7879
8/8/2006,2006,8,8,12391
8/9/2006,2006,8,9,17502
8/10/2006,2006,8,10,16120
8/11/2006,2006,8,11,15101
8/12/2006,2006,8,12,18961
8/13/2006,2006,8,13,12297
8/14/2006,2006,8,14,22100
8/15/2006,2006,8,15,12420
8/16/2006,2006,8,16,17630
8/17/2006,2006,8,17,22229
8/18/2006,2006,8,18,19946
8/19/2006,2006,8,19,21366
8/20/2006,2006,8,20,20261
8/21/2006,2006,8,21,16025
8/22/2006,2006,8,22,12445
8/23/2006,2006,8,23,12119
8/24/2006,2006,8,24,18465
8/25/2006,2006,8,25,2961
8/26/2006,2006,8,26,18491
8/27/2006,2006,8,27,18985
8/28/2006,2006,8,28,10705
8/29/2006,2006,8,29,7466
8/30/2006,2006,8,30,10855
8/31/2006,2006,8,31,4572
9/1/2006,2006,9,1,15624
9/2/2006,2006,9,2,17728
9/3/2006,2006,9,3,8115
9/4/2006,2006,9,4,16600
9/5/2006,2006,9,5,15465
9/6/2006,2006,9,6,11256
9/7/2006,2006,9,7,18877
9/8/2006,2006,9,8,13021
9/9/2006,2006,9,9,17837
9/10/2006,2006,9,10,19001
9/11/2006,2006,9,11,18858
9/12/2006,2006,9,12,18615
9/13/2006,2006,9,13,18058
9/14/2006,2006,9,14,18066
9/15/2006,2006,9,15,17234
9/16/2006,2006,9,16,13689
9/17/2006,2006,9,17,13870
9/18/2006,2006,9,18,11267
9/19/2006,2006,9,19,12629
9/20/2006,2006,9,20,12200
9/21/2006,2006,9,21,14826
9/22/2006,2006,9,22,16299
9/23/2006,2006,9,23,15672
9/24/2006,2006,9,24,14133
9/25/2006,2006,9,25,14428
9/26/2006,2006,9,26,14710
9/27/2006,2006,9,27,7174
9/28/2006,2006,9,28,11138
9/29/2006,2006,9,29,9889
9/30/2006,2006,9,30,13180
10/1/2006,2006,10,1,7489
10/2/2006,2006,10,2,8378
10/3/2006,2006,10,3,8345
10/4/2006,2006,10,4,6407
10/5/2006,2006,10,5,8807
10/6/2006,2006,10,6,13605
10/7/2006,2006,10,7,12820
10/8/2006,2006,10,8,12759
10/9/2006,2006,10,9,12811
10/10/2006,2006,10,10,12813
10/11/2006,2006,10,11,12412
10/12/2006,2006,10,12,10357
10/13/2006,2006,10,13,10635
10/14/2006,2006,10,14,1371
10/15/2006,2006,10,15,3151
10/16/2006,2006,10,16,9500
10/17/2006,2006,10,17,10352
10/18/2006,2006,10,18,11844
10/19/2006,2006,10,19,10329
10/20/2006,2006,10,20,5371
10/21/2006,2006,10,21,9491
10/22/2006,2006,10,22,9020
10/23/2006,2006,10,23,5640
10/24/2006,2006,10,24,2420
10/25/2006,2006,10,25,7330
10/26/2006,2006,10,26,8285
10/27/2006,2006,10,27,7887
10/28/2006,2006,10,28,7158
10/29/2006,2006,10,29,2969
10/30/2006,2006,10,30,9117
10/31/2006,2006,10,31,7672
11/1/2006,2006,11,1,6229
11/2/2006,2006,11,2,4908
11/3/2006,2006,11,3,6261
11/4/2006,2006,11,4,2342
11/5/2006,2006,11,5,1475
11/6/2006,2006,11,6,1310
11/7/2006,2006,11,7,3789
11/8/2006,2006,11,8,4701
11/9/2006,2006,11,9,1515
11/10/2006,2006,11,10,4757
11/11/2006,2006,11,11,3837
11/12/2006,2006,11,12,4154
11/13/2006,2006,11,13,2992
11/14/2006,2006,11,14,3000
11/15/2006,2006,11,15,3597
11/16/2006,2006,11,16,6476
11/17/2006,2006,11,17,6175
11/18/2006,2006,11,18,3324
11/19/2006,2006,11,19,4188
11/20/2006,2006,11,20,1389
11/21/2006,2006,11,21,2768
11/22/2006,2006,11,22,1198
11/23/2006,2006,11,23,3687
11/24/2006,2006,11,24,2287
11/25/2006,2006,11,25,4181
11/26/2006,2006,11,26,4907
11/27/2006,2006,11,27,4451
11/28/2006,2006,11,28,3217
11/29/2006,2006,11,29,979
11/30/2006,2006,11,30,932
12/1/2006,2006,12,1,2592
12/2/2006,2006,12,2,1738
12/3/2006,2006,12,3,4404
12/4/2006,2006,12,4,3675
12/5/2006,2006,12,5,1620
12/6/2006,2006,12,6,3717
12/7/2006,2006,12,7,2161
12/8/2006,2006,12,8,4158
12/9/2006,2006,12,9,3090
12/10/2006,2006,12,10,770
12/11/2006,2006,12,11,4248
12/12/2006,2006,12,12,670
12/13/2006,2006,12,13,1439
12/14/2006,2006,12,14,4662
12/15/2006,2006,12,15,4553
12/16/2006,2006,12,16,1489
12/17/2006,2006,12,17,451
12/18/2006,2006,12,18,1667
12/19/2006,2006,12,19,1561
12/20/2006,2006,12,20,943
12/21/2006,2006,12,21,1205
12/22/2006,2006,12,22,800
12/23/2006,2006,12,23,751
12/24/2006,2006,12,24,3988
12/25/2006,2006,12,25,1230
12/26/2006,2006,12,26,4397
12/27/2006,2006,12,27,4505
12/28/2006,2006,12,28,4215
12/29/2006,2006,12,29,1419
12/30/2006,2006,12,30,4649
12/31/2006,2006,12,31,4056
1/1/2007,2007,1,1,990
1/2/2007,2007,1,2,3694
1/3/2007,2007,1,3,1076
1/4/2007,2007,1,4,1396
1/5/2007,2007,1,5,2122
1/6/2007,2007,1,6,2180
1/7/2007,2007,1,7,2402
1/8/2007,2007,1,8,3084
1/9/2007,2007,1,9,2506
1/10/2007,2007,1,10,4869
1/11/2007,2007,1,11,3227
1/12/2007,2007,1,12,2739
1/13/2007,2007,1,13,1440
1/14/2007,2007,1,14,3126
1/15/2007,2007,1,15,5573
1/16/2007,2007,1,16,4407
1/17/2007,2007,1,17,3831
1/18/2007,2007,1,18,1518
1/19/2007,2007,1,19,5527
1/20/2007,2007,1,20,1211
1/21/2007,2007,1,21,2161
1/22/2007,2007,1,22,4130
1/23/2007,2007,1,23,1769
1/24/2007,2007,1,24,1506
1/25/2007,2007,1,25,3176
1/26/2007,2007,1,26,6983
1/27/2007,2007,1,27,3122
1/28/2007,2007,1,28,3520
1/29/2007,2007,1,29,4079
1/30/2007,2007,1,30,1360
1/31/2007,2007,1,31,4422
2/1/2007,2007,2,1,3948
2/2/2007,2007,2,2,6330
2/3/2007,2007,2,3,3018
2/4/2007,2007,2,4,3039
2/5/2007,2007,2,5,6317
2/6/2007,2007,2,6,1438
2/7/2007,2007,2,7,2130
2/8/2007,2007,2,8,3509
2/9/2007,2007,2,9,2660
2/10/2007,2007,2,10,3768
2/11/2007,2007,2,11,2440
2/12/2007,2007,2,12,4611
2/13/2007,2007,2,13,4489
2/14/2007,2007,2,14,6488
2/15/2007,2007,2,15,2260
2/16/2007,2007,2,16,563
2/17/2007,2007,2,17,9759
2/18/2007,2007,2,18,10550
2/19/2007,2007,2,19,1369
2/20/2007,2007,2,20,5741
2/21/2007,2007,2,21,3961
2/22/2007,2007,2,22,4209
2/23/2007,2007,2,23,2220
2/24/2007,2007,2,24,3510
2/25/2007,2007,2,25,10309
2/26/2007,2007,2,26,4293
2/27/2007,2007,2,27,2942
2/28/2007,2007,2,28,4250
3/1/2007,2007,3,1,4600
3/2/2007,2007,3,2,8257
3/3/2007,2007,3,3,4761
3/4/2007,2007,3,4,5873
3/5/2007,2007,3,5,10464
3/6/2007,2007,3,6,11858
3/7/2007,2007,3,7,12637
3/8/2007,2007,3,8,1788
3/9/2007,2007,3,9,5328
3/10/2007,2007,3,10,8560
3/11/2007,2007,3,11,14307
3/12/2007,2007,3,12,12979
3/13/2007,2007,3,13,14350
3/14/2007,2007,3,14,14278
3/15/2007,2007,3,15,10469
3/16/2007,2007,3,16,10526
3/17/2007,2007,3,17,2937
3/18/2007,2007,3,18,6485
3/19/2007,2007,3,19,5298
3/20/2007,2007,3,20,2898
3/21/2007,2007,3,21,2941
3/22/2007,2007,3,22,11452
3/23/2007,2007,3,23,1551
3/24/2007,2007,3,24,10011
3/25/2007,2007,3,25,16482
3/26/2007,2007,3,26,17473
3/27/2007,2007,3,27,16747
3/28/2007,2007,3,28,11268
3/29/2007,2007,3,29,12291
3/30/2007,2007,3,30,12889
3/31/2007,2007,3,31,18259
4/1/2007,2007,4,1,18771
4/2/2007,2007,4,2,17590
4/3/2007,2007,4,3,12138
4/4/2007,2007,4,4,2465
4/5/2007,2007,4,5,20469
4/6/2007,2007,4,6,13089
4/7/2007,2007,4,7,10307
4/8/2007,2007,4,8,15736
4/9/2007,2007,4,9,11399
4/10/2007,2007,4,10,6637
4/11/2007,2007,4,11,18199
4/12/2007,2007,4,12,20913
4/13/2007,2007,4,13,22034
4/14/2007,2007,4,14,22424
4/15/2007,2007,4,15,21384
4/16/2007,2007,4,16,22321
4/17/2007,2007,4,17,22610
4/18/2007,2007,4,18,11726
4/19/2007,2007,4,19,21717
4/20/2007,2007,4,20,21957
4/21/2007,2007,4,21,21424
4/22/2007,2007,4,22,23552
4/23/2007,2007,4,23,23011
4/24/2007,2007,4,24,18680
4/25/2007,2007,4,25,22967
4/26/2007,2007,4,26,23639
4/27/2007,2007,4,27,23681
4/28/2007,2007,4,28,22920
4/29/2007,2007,4,29,9483
4/30/2007,2007,4,30,24959
5/1/2007,2007,5,1,23558
5/2/2007,2007,5,2,25754
5/3/2007,2007,5,3,26067
5/4/2007,2007,5,4,22513
5/5/2007,2007,5,5,6790
5/6/2007,2007,5,6,3788
5/7/2007,2007,5,7,21687
5/8/2007,2007,5,8,13024
5/9/2007,2007,5,9,15568
5/10/2007,2007,5,10,13444
5/11/2007,2007,5,11,22904
5/12/2007,2007,5,12,20309
5/13/2007,2007,5,13,27260
5/14/2007,2007,5,14,25219
5/15/2007,2007,5,15,10858
5/16/2007,2007,5,16,13061
5/17/2007,2007,5,17,14817
5/18/2007,2007,5,18,22615
5/19/2007,2007,5,19,27107
5/20/2007,2007,5,20,23092
5/21/2007,2007,5,21,22046
5/22/2007,2007,5,22,24027
5/23/2007,2007,5,23,12087
5/24/2007,2007,5,24,23367
5/25/2007,2007,5,25,26724
5/26/2007,2007,5,26,23602
5/27/2007,2007,5,27,24098
5/28/2007,2007,5,28,19917
5/29/2007,2007,5,29,24618
5/30/2007,2007,5,30,10543
5/31/2007,2007,5,31,11869
6/1/2007,2007,6,1,17423
6/2/2007,2007,6,2,10068
6/3/2007,2007,6,3,7549
6/4/2007,2007,6,4,17978
6/5/2007,2007,6,5,9170
6/6/2007,2007,6,6,18459
6/7/2007,2007,6,7,22382
6/8/2007,2007,6,8,27952
6/9/2007,2007,6,9,21987
6/10/2007,2007,6,10,21566
6/11/2007,2007,6,11,29564
6/12/2007,2007,6,12,27337
6/13/2007,2007,6,13,17831
6/14/2007,2007,6,14,21795
6/15/2007,2007,6,15,27360
6/16/2007,2007,6,16,11082
6/17/2007,2007,6,17,24240
6/18/2007,2007,6,18,15898
6/19/2007,2007,6,19,18431
6/20/2007,2007,6,20,28908
6/21/2007,2007,6,21,15745
6/22/2007,2007,6,22,23969
6/23/2007,2007,6,23,23248
6/24/2007,2007,6,24,27689
6/25/2007,2007,6,25,23342
6/26/2007,2007,6,26,19355
6/27/2007,2007,6,27,20167
6/28/2007,2007,6,28,21127
6/29/2007,2007,6,29,17384
6/30/2007,2007,6,30,21258
7/1/2007,2007,7,1,23120
7/2/2007,2007,7,2,21789
7/3/2007,2007,7,3,26581
7/4/2007,2007,7,4,10372
7/5/2007,2007,7,5,19746
7/6/2007,2007,7,6,19576
7/7/2007,2007,7,7,18746
7/8/2007,2007,7,8,28668
7/9/2007,2007,7,9,12030
7/10/2007,2007,7,10,3954
7/11/2007,2007,7,11,20516
7/12/2007,2007,7,12,13308
7/13/2007,2007,7,13,17317
7/14/2007,2007,7,14,23036
7/15/2007,2007,7,15,28380
7/16/2007,2007,7,16,29015
7/17/2007,2007,7,17,28116
7/18/2007,2007,7,18,25637
7/19/2007,2007,7,19,23987
7/20/2007,2007,7,20,25230
7/21/2007,2007,7,21,21799
7/22/2007,2007,7,22,22661
7/23/2007,2007,7,23,25758
7/24/2007,2007,7,24,14688
7/25/2007,2007,7,25,11927
7/26/2007,2007,7,26,26319
7/27/2007,2007,7,27,19778
7/28/2007,2007,7,28,17061
7/29/2007,2007,7,29,18807
7/30/2007,2007,7,30,15800
7/31/2007,2007,7,31,18040
8/1/2007,2007,8,1,20836
8/2/2007,2007,8,2,26650
8/3/2007,2007,8,3,11123
8/4/2007,2007,8,4,16419
8/5/2007,2007,8,5,22839
8/6/2007,2007,8,6,24481
8/7/2007,2007,8,7,18651
8/8/2007,2007,8,8,20675
8/9/2007,2007,8,9,20090
8/10/2007,2007,8,10,18283
8/11/2007,2007,8,11,11917
8/12/2007,2007,8,12,8521
8/13/2007,2007,8,13,13263
8/14/2007,2007,8,14,18180
8/15/2007,2007,8,15,22737
8/16/2007,2007,8,16,23261
8/17/2007,2007,8,17,8581
8/18/2007,2007,8,18,21809
8/19/2007,2007,8,19,17515
8/20/2007,2007,8,20,18231
8/21/2007,2007,8,21,19469
8/22/2007,2007,8,22,8104
8/23/2007,2007,8,23,17628
8/24/2007,2007,8,24,21621
8/25/2007,2007,8,25,20133
8/26/2007,2007,8,26,19066
8/27/2007,2007,8,27,17094
8/28/2007,2007,8,28,16291
8/29/2007,2007,8,29,12982
8/30/2007,2007,8,30,19704
8/31/2007,2007,8,31,11947
9/1/2007,2007,9,1,9388
9/2/2007,2007,9,2,12767
9/3/2007,2007,9,3,7486
9/4/2007,2007,9,4,9632
9/5/2007,2007,9,5,2069
9/6/2007,2007,9,6,1207
9/7/2007,2007,9,7,2196
9/8/2007,2007,9,8,7141
9/9/2007,2007,9,9,6598
9/10/2007,2007,9,10,6861
9/11/2007,2007,9,11,9299
9/12/2007,2007,9,12,5693
9/13/2007,2007,9,13,10159
9/14/2007,2007,9,14,18057
9/15/2007,2007,9,15,9667
9/16/2007,2007,9,16,17420
9/17/2007,2007,9,17,17256
9/18/2007,2007,9,18,9025
9/19/2007,2007,9,19,11977
9/20/2007,2007,9,20,14498
9/21/2007,2007,9,21,17095
9/22/2007,2007,9,22,16733
9/23/2007,2007,9,23,16263
9/24/2007,2007,9,24,15924
9/25/2007,2007,9,25,15105
9/26/2007,2007,9,26,2391
9/27/2007,2007,9,27,3099
9/28/2007,2007,9,28,5686
9/29/2007,2007,9,29,15228
9/30/2007,2007,9,30,14515
10/1/2007,2007,10,1,13841
10/2/2007,2007,10,2,9560
10/3/2007,2007,10,3,5675
10/4/2007,2007,10,4,6428
10/5/2007,2007,10,5,3252
10/6/2007,2007,10,6,7623
10/7/2007,2007,10,7,4331
10/8/2007,2007,10,8,8189
10/9/2007,2007,10,9,6266
10/10/2007,2007,10,10,11122
10/11/2007,2007,10,11,8085
10/12/2007,2007,10,12,4376
10/13/2007,2007,10,13,8518
10/14/2007,2007,10,14,10677
10/15/2007,2007,10,15,11978
10/16/2007,2007,10,16,11579
10/17/2007,2007,10,17,11009
10/18/2007,2007,10,18,2352
10/19/2007,2007,10,19,4922
10/20/2007,2007,10,20,5800
10/21/2007,2007,10,21,2208
10/22/2007,2007,10,22,2033
10/23/2007,2007,10,23,581
10/24/2007,2007,10,24,980
10/25/2007,2007,10,25,567
10/26/2007,2007,10,26,8119
10/27/2007,2007,10,27,1447
10/28/2007,2007,10,28,1018
10/29/2007,2007,10,29,1650
10/30/2007,2007,10,30,1649
10/31/2007,2007,10,31,4406
11/1/2007,2007,11,1,6144
11/2/2007,2007,11,2,1143
11/3/2007,2007,11,3,6431
11/4/2007,2007,11,4,3137
11/5/2007,2007,11,5,3018
11/6/2007,2007,11,6,1448
11/7/2007,2007,11,7,3267
11/8/2007,2007,11,8,2928
11/9/2007,2007,11,9,1940
11/10/2007,2007,11,10,5021
11/11/2007,2007,11,11,2096
11/12/2007,2007,11,12,5027
11/13/2007,2007,11,13,5332
11/14/2007,2007,11,14,2754
11/15/2007,2007,11,15,679
11/16/2007,2007,11,16,2481
11/17/2007,2007,11,17,3951
11/18/2007,2007,11,18,1077
11/19/2007,2007,11,19,3116
11/20/2007,2007,11,20,5341
11/21/2007,2007,11,21,5658
11/22/2007,2007,11,22,5489
11/23/2007,2007,11,23,4643
11/24/2007,2007,11,24,739
11/25/2007,2007,11,25,1119
11/26/2007,2007,11,26,1981
11/27/2007,2007,11,27,864
11/28/2007,2007,11,28,4259
11/29/2007,2007,11,29,5112
11/30/2007,2007,11,30,3709
12/1/2007,2007,12,1,1472
12/2/2007,2007,12,2,2670
12/3/2007,2007,12,3,2840
12/4/2007,2007,12,4,2741
12/5/2007,2007,12,5,4740
12/6/2007,2007,12,6,2780
12/7/2007,2007,12,7,1191
12/8/2007,2007,12,8,3260
12/9/2007,2007,12,9,3121
12/10/2007,2007,12,10,1589
12/11/2007,2007,12,11,489
12/12/2007,2007,12,12,570
12/13/2007,2007,12,13,3230
12/14/2007,2007,12,14,1461
12/15/2007,2007,12,15,310
12/16/2007,2007,12,16,652
12/17/2007,2007,12,17,580
12/18/2007,2007,12,18,897
12/19/2007,2007,12,19,480
12/20/2007,2007,12,20,1791
12/21/2007,2007,12,21,2490
12/22/2007,2007,12,22,4017
12/23/2007,2007,12,23,2322
12/24/2007,2007,12,24,2339
12/25/2007,2007,12,25,1001
12/26/2007,2007,12,26,4456
12/27/2007,2007,12,27,1841
12/28/2007,2007,12,28,1431
12/29/2007,2007,12,29,1789
12/30/2007,2007,12,30,2482
12/31/2007,2007,12,31,1979
1/1/2008,2008,1,1,528
1/2/2008,2008,1,2,959
1/3/2008,2008,1,3,3281
1/4/2008,2008,1,4,2769
1/5/2008,2008,1,5,2048
1/6/2008,2008,1,6,1557
1/7/2008,2008,1,7,4550
1/8/2008,2008,1,8,3109
1/9/2008,2008,1,9,4550
1/10/2008,2008,1,10,3270
1/11/2008,2008,1,11,4973
1/12/2008,2008,1,12,4029
1/13/2008,2008,1,13,3293
1/14/2008,2008,1,14,5354
1/15/2008,2008,1,15,2582
1/16/2008,2008,1,16,2818
1/17/2008,2008,1,17,1992
1/18/2008,2008,1,18,1573
1/19/2008,2008,1,19,1182
1/20/2008,2008,1,20,1510
1/21/2008,2008,1,21,2948
1/22/2008,2008,1,22,1518
1/23/2008,2008,1,23,5171
1/24/2008,2008,1,24,2941
1/25/2008,2008,1,25,5700
1/26/2008,2008,1,26,5061
1/27/2008,2008,1,27,1192
1/28/2008,2008,1,28,5319
1/29/2008,2008,1,29,1572
1/30/2008,2008,1,30,5745
1/31/2008,2008,1,31,2954
2/1/2008,2008,2,1,4000
2/2/2008,2008,2,2,1566
2/3/2008,2008,2,3,7935
2/4/2008,2008,2,4,5128
2/5/2008,2008,2,5,3185
2/6/2008,2008,2,6,2865
2/7/2008,2008,2,7,3399
2/8/2008,2008,2,8,3276
2/9/2008,2008,2,9,3365
2/10/2008,2008,2,10,6074
2/11/2008,2008,2,11,2859
2/12/2008,2008,2,12,8513
2/13/2008,2008,2,13,1971
2/14/2008,2008,2,14,1790
2/15/2008,2008,2,15,7500
2/16/2008,2008,2,16,8322
2/17/2008,2008,2,17,7402
2/18/2008,2008,2,18,1869
2/19/2008,2008,2,19,3024
2/20/2008,2008,2,20,9522
2/21/2008,2008,2,21,2990
2/22/2008,2008,2,22,3341
2/23/2008,2008,2,23,9181
2/24/2008,2008,2,24,10651
2/25/2008,2008,2,25,4988
2/26/2008,2008,2,26,10921
2/27/2008,2008,2,27,4562
2/28/2008,2008,2,28,12241
2/29/2008,2008,2,29,3959
3/1/2008,2008,3,1,6081
3/2/2008,2008,3,2,4639
3/3/2008,2008,3,3,3980
3/4/2008,2008,3,4,7890
3/5/2008,2008,3,5,6610
3/6/2008,2008,3,6,14468
3/7/2008,2008,3,7,14011
3/8/2008,2008,3,8,11601
3/9/2008,2008,3,9,12981
3/10/2008,2008,3,10,10749
3/11/2008,2008,3,11,7969
3/12/2008,2008,3,12,6761
3/13/2008,2008,3,13,8306
3/14/2008,2008,3,14,9008
3/15/2008,2008,3,15,10778
3/16/2008,2008,3,16,6488
3/17/2008,2008,3,17,5239
3/18/2008,2008,3,18,13578
3/19/2008,2008,3,19,8473
3/20/2008,2008,3,20,8693
3/21/2008,2008,3,21,5509
3/22/2008,2008,3,22,12171
3/23/2008,2008,3,23,11314
3/24/2008,2008,3,24,4318
3/25/2008,2008,3,25,12631
3/26/2008,2008,3,26,15270
3/27/2008,2008,3,27,10738
3/28/2008,2008,3,28,13654
3/29/2008,2008,3,29,7051
3/30/2008,2008,3,30,19695
3/31/2008,2008,3,31,19472
4/1/2008,2008,4,1,16860
4/2/2008,2008,4,2,4619
4/3/2008,2008,4,3,8841
4/4/2008,2008,4,4,4455
4/5/2008,2008,4,5,10979
4/6/2008,2008,4,6,15338
4/7/2008,2008,4,7,4353
4/8/2008,2008,4,8,19169
4/9/2008,2008,4,9,17261
4/10/2008,2008,4,10,19140
4/11/2008,2008,4,11,17459
4/12/2008,2008,4,12,4811
4/13/2008,2008,4,13,14002
4/14/2008,2008,4,14,18930
4/15/2008,2008,4,15,18114
4/16/2008,2008,4,16,5591
4/17/2008,2008,4,17,16700
4/18/2008,2008,4,18,18040
4/19/2008,2008,4,19,3469
4/20/2008,2008,4,20,5353
4/21/2008,2008,4,21,11307
4/22/2008,2008,4,22,3429
4/23/2008,2008,4,23,14701
4/24/2008,2008,4,24,23300
4/25/2008,2008,4,25,20980
4/26/2008,2008,4,26,14538
4/27/2008,2008,4,27,22763
4/28/2008,2008,4,28,22360
4/29/2008,2008,4,29,24371
4/30/2008,2008,4,30,10434
5/1/2008,2008,5,1,11741
5/2/2008,2008,5,2,22083
5/3/2008,2008,5,3,16602
5/4/2008,2008,5,4,10819
5/5/2008,2008,5,5,9849
5/6/2008,2008,5,6,15426
5/7/2008,2008,5,7,27258
5/8/2008,2008,5,8,16669
5/9/2008,2008,5,9,21017
5/10/2008,2008,5,10,21371
5/11/2008,2008,5,11,19229
5/12/2008,2008,5,12,25981
5/13/2008,2008,5,13,25249
5/14/2008,2008,5,14,25869
5/15/2008,2008,5,15,19540
5/16/2008,2008,5,16,16341
5/17/2008,2008,5,17,22701
5/18/2008,2008,5,18,12039
5/19/2008,2008,5,19,3001
5/20/2008,2008,5,20,4689
5/21/2008,2008,5,21,3288
5/22/2008,2008,5,22,5930
5/23/2008,2008,5,23,9662
5/24/2008,2008,5,24,16141
5/25/2008,2008,5,25,18139
5/26/2008,2008,5,26,20142
5/27/2008,2008,5,27,23940
5/28/2008,2008,5,28,24330
5/29/2008,2008,5,29,25421
5/30/2008,2008,5,30,26708
5/31/2008,2008,5,31,27647
6/1/2008,2008,6,1,28357
6/2/2008,2008,6,2,27273
6/3/2008,2008,6,3,26429
6/4/2008,2008,6,4,19521
6/5/2008,2008,6,5,20602
6/6/2008,2008,6,6,23334
6/7/2008,2008,6,7,20160
6/8/2008,2008,6,8,8909
6/9/2008,2008,6,9,26362
6/10/2008,2008,6,10,27558
6/11/2008,2008,6,11,11240
6/12/2008,2008,6,12,15282
6/13/2008,2008,6,13,15991
6/14/2008,2008,6,14,26509
6/15/2008,2008,6,15,19291
6/16/2008,2008,6,16,18541
6/17/2008,2008,6,17,10442
6/18/2008,2008,6,18,26770
6/19/2008,2008,6,19,27049
6/20/2008,2008,6,20,22410
6/21/2008,2008,6,21,23306
6/22/2008,2008,6,22,28859
6/23/2008,2008,6,23,21380
6/24/2008,2008,6,24,23329
6/25/2008,2008,6,25,27570
